"Fish_ID_comp","Date","Fish_ID_day","Trap","Habitat","PIT_tag","Species","FL","TL","Weight","Diet","Fin.Clip","Pink_Salmon_pres_abs","date","doy","age_cluster"
450,"6/21/2021","14",3,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-21,172,"age-0"
451,"6/21/2021","15",3,"Main_Side",NA,"Coho",37,38,0.4,"N","N",0,2021-06-21,172,"age-0"
452,"6/21/2021","16",3,"Main_Side",NA,"Coho",32,33,0.3,"N","N",0,2021-06-21,172,"age-0"
453,"6/21/2021","17",3,"Main_Side",NA,"Coho",32,32,0.2,"N","N",0,2021-06-21,172,"age-0"
454,"6/21/2021","18",3,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-21,172,"age-0"
455,"6/21/2021","19",3,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-21,172,"age-0"
456,"6/21/2021","20",2,"Main_Side",NA,"Coho",69,74,3.7,"Y","N",0,2021-06-21,172,"age-1"
458,"6/21/2021","22",2,"Main_Side",NA,"Coho",72,78,4.7,"Y","N",0,2021-06-21,172,"age-1"
460,"6/21/2021","24",2,"Main_Side",NA,"Coho",67,72,3.7,"Y","N",0,2021-06-21,172,"age-1"
462,"6/21/2021","26",2,"Main_Side",NA,"Coho",61,66,2.8,"Y","N",0,2021-06-21,172,"age-1"
464,"6/21/2021","28",2,"Main_Side",NA,"Coho",74,80,4.9,"Y","N",0,2021-06-21,172,"age-1"
465,"6/21/2021","29",2,"Main_Side",NA,"Coho",59,63,2.7,"Y","N",0,2021-06-21,172,"age-1"
468,"6/21/2021","32",2,"Main_Side",NA,"Coho",57,61,3.1,"Y","N",0,2021-06-21,172,"age-1"
469,"6/21/2021","33",2,"Main_Side",NA,"Coho",63,67,3.2,"Y","N",0,2021-06-21,172,"age-1"
470,"6/21/2021","34",2,"Main_Side",NA,"Coho",72,78,4.5,"Y","N",0,2021-06-21,172,"age-1"
474,"6/21/2021","38",2,"Main_Side",NA,"Coho",74,80,5.5,"N","N",0,2021-06-21,172,"age-1"
475,"6/21/2021","39",2,"Main_Side",NA,"Coho",73,78,4.5,"N","N",0,2021-06-21,172,"age-1"
476,"6/21/2021","40",2,"Main_Side",NA,"Coho",59,63,2.9,"N","N",0,2021-06-21,172,"age-1"
479,"6/21/2021","43",1,"Main_Side",NA,"Coho",57,62,2.1,"N","N",0,2021-06-21,172,"age-1"
480,"6/21/2021","44",1,"Main_Side",NA,"Coho",54,57,2,"N","N",0,2021-06-21,172,"age-1"
481,"6/21/2021","45",1,"Main_Side",NA,"Coho",58,62,2.5,"N","N",0,2021-06-21,172,"age-1"
482,"6/21/2021","46",1,"Main_Side",NA,"Coho",60,64,2.5,"N","N",0,2021-06-21,172,"age-1"
483,"6/21/2021","47",1,"Main_Side",NA,"Coho",74,80,4.9,"N","N",0,2021-06-21,172,"age-1"
484,"6/21/2021","48",1,"Main_Side",NA,"Coho",34,36,0.3,"N","N",0,2021-06-21,172,"age-0"
485,"6/21/2021","49",1,"Main_Side",NA,"Coho",36,37,0.3,"N","N",0,2021-06-21,172,"age-0"
486,"6/21/2021","50",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-21,172,"age-0"
487,"6/21/2021","51",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-21,172,"age-0"
488,"6/21/2021","52",1,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-21,172,"age-0"
489,"6/21/2021","53",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-21,172,"age-0"
490,"6/21/2021","54",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-21,172,"age-0"
491,"6/21/2021","55",1,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-21,172,"age-0"
492,"6/21/2021","56",1,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-21,172,"age-0"
493,"6/21/2021","57",4,"Seep",NA,"Coho",63,67,3.4,"Y","N",0,2021-06-21,172,"age-1"
494,"6/21/2021","58",4,"Seep",NA,"Coho",64,69,2.8,"Y","N",0,2021-06-21,172,"age-1"
495,"6/21/2021","59",4,"Seep",NA,"Coho",55,59,2.2,"Y","N",0,2021-06-21,172,"age-1"
496,"6/21/2021","60",4,"Seep",NA,"Coho",55,59,2.1,"Y","N",0,2021-06-21,172,"age-1"
497,"6/21/2021","61",4,"Seep",NA,"Coho",65,70,2.9,"Y","N",0,2021-06-21,172,"age-1"
500,"6/24/2021","1",1,"Seep","E0CCF2D","Coho",72,77,4.3,"Y","N",0,2021-06-24,175,"age-1"
501,"6/24/2021","2",1,"Seep",NA,"Coho",63,68,2.7,"Y","N",0,2021-06-24,175,"age-1"
502,"6/24/2021","3",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
503,"6/24/2021","4",1,"Seep",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
504,"6/24/2021","5",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
505,"6/24/2021","6",1,"Seep",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
506,"6/24/2021","7",1,"Seep",NA,"Coho",38,39,0.7,"N","N",0,2021-06-24,175,"age-0"
507,"6/24/2021","8",1,"Seep",NA,"Coho",42,44,0.8,"Y","N",0,2021-06-24,175,"age-0"
508,"6/24/2021","9",1,"Seep",NA,"Coho",40,42,0.7,"Y","N",0,2021-06-24,175,"age-0"
509,"6/24/2021","10",1,"Seep",NA,"Coho",38,40,0.4,"N","N",0,2021-06-24,175,"age-0"
510,"6/24/2021","11",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
511,"6/24/2021","12",1,"Seep",NA,"Coho",31,32,0.4,"N","N",0,2021-06-24,175,"age-0"
512,"6/24/2021","13",1,"Seep",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
513,"6/24/2021","14",1,"Seep",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
514,"6/24/2021","15",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
515,"6/24/2021","16",1,"Seep",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
516,"6/24/2021","17",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
517,"6/24/2021","18",1,"Seep",NA,"Coho",36,37,0.3,"N","N",0,2021-06-24,175,"age-0"
518,"6/24/2021","19",1,"Seep",NA,"Coho",38,39,0.5,"N","N",0,2021-06-24,175,"age-0"
520,"6/24/2021","21",1,"Seep",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
521,"6/24/2021","22",1,"Seep",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
522,"6/24/2021","23",1,"Seep",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
523,"6/24/2021","24",1,"Seep",NA,"Coho",31,32,0.3,"N","N",0,2021-06-24,175,"age-0"
524,"6/24/2021","25",1,"Seep",NA,"Coho",32,33,0.3,"N","N",0,2021-06-24,175,"age-0"
525,"6/24/2021","26",1,"Seep",NA,"Coho",32,33,0.3,"N","N",0,2021-06-24,175,"age-0"
526,"6/24/2021","27",1,"Seep",NA,"Coho",34,35,0.4,"N","N",0,2021-06-24,175,"age-0"
527,"6/24/2021","28",1,"Seep",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
528,"6/24/2021","29",1,"Seep",NA,"Coho",34,35,0.4,"N","N",0,2021-06-24,175,"age-0"
529,"6/24/2021","30",2,"Main_Side",NA,"Coho",36,38,0.4,"N","N",0,2021-06-24,175,"age-0"
530,"6/24/2021","31",2,"Main_Side",NA,"Coho",36,37,0.4,"Y","N",0,2021-06-24,175,"age-0"
531,"6/24/2021","32",2,"Main_Side",NA,"Coho",54,57,1.8,"Y","N",0,2021-06-24,175,"age-1"
532,"6/24/2021","33",4,"Main_Side",NA,"Coho",64,69,3.1,"Y","N",0,2021-06-24,175,"age-1"
534,"6/24/2021","35",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
535,"6/24/2021","36",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
536,"6/24/2021","37",4,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-24,175,"age-0"
537,"6/24/2021","38",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
538,"6/24/2021","39",4,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
539,"6/24/2021","40",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-24,175,"age-0"
540,"6/24/2021","41",4,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
541,"6/24/2021","42",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
542,"6/24/2021","43",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
543,"6/24/2021","44",4,"Main_Side",NA,"Coho",33,34,0.4,"N","N",0,2021-06-24,175,"age-0"
544,"6/24/2021","45",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
545,"6/24/2021","46",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
546,"6/24/2021","47",4,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-24,175,"age-0"
548,"6/24/2021","49",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
549,"6/24/2021","50",4,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-24,175,"age-0"
551,"6/24/2021","52",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
552,"6/24/2021","53",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
553,"6/24/2021","54",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-24,175,"age-0"
556,"6/24/2021","57",5,"Main_Side","E0CCEFB","Coho",82,90,7.1,"Y","N",0,2021-06-24,175,"age-1"
559,"6/24/2021","60",5,"Main_Side",NA,"Coho",64,69,2.7,"Y","N",0,2021-06-24,175,"age-1"
560,"6/24/2021","61",5,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
561,"6/24/2021","62",5,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
562,"6/24/2021","63",5,"Main_Side",NA,"Coho",36,38,0.4,"N","N",0,2021-06-24,175,"age-0"
563,"6/24/2021","64",5,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-24,175,"age-0"
564,"6/24/2021","65",5,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-24,175,"age-0"
565,"6/24/2021","66",5,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
566,"6/24/2021","67",5,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
567,"6/24/2021","68",5,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-24,175,"age-0"
568,"6/24/2021","69",6,"Main_Side",NA,"Coho",45,47,1.2,"Y","N",0,2021-06-24,175,"age-0"
569,"6/24/2021","70",6,"Main_Side",NA,"Coho",64,69,2.9,"Y","N",0,2021-06-24,175,"age-1"
570,"6/24/2021","71",6,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
571,"6/24/2021","72",6,"Main_Side",NA,"Coho",46,49,1.2,"Y","N",0,2021-06-24,175,"age-0"
572,"6/24/2021","73",6,"Main_Side",NA,"Coho",42,44,1,"Y","N",0,2021-06-24,175,"age-0"
573,"6/24/2021","74",6,"Main_Side",NA,"Coho",40,42,0.5,"N","N",0,2021-06-24,175,"age-0"
574,"6/24/2021","75",6,"Main_Side",NA,"Coho",38,39,0.5,"N","N",0,2021-06-24,175,"age-0"
575,"6/24/2021","76",6,"Main_Side",NA,"Coho",37,38,0.4,"N","N",0,2021-06-24,175,"age-0"
576,"6/24/2021","77",6,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-24,175,"age-0"
577,"6/24/2021","78",6,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-24,175,"age-0"
578,"6/24/2021","79",6,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
579,"6/24/2021","80",6,"Main_Side",NA,"Coho",40,42,0.7,"N","N",0,2021-06-24,175,"age-0"
580,"6/24/2021","81",6,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
581,"6/24/2021","82",6,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-24,175,"age-0"
582,"6/24/2021","83",6,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-24,175,"age-0"
583,"6/24/2021","84",6,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-24,175,"age-0"
587,"6/30/2021","1",1,"Main_Side",NA,"Coho",36,38,0.4,"N","N",0,2021-06-30,181,"age-0"
589,"6/30/2021","3",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
590,"6/30/2021","4",1,"Main_Side",NA,"Coho",33,34,0.4,"N","N",0,2021-06-30,181,"age-0"
591,"6/30/2021","5",1,"Main_Side",NA,"Coho",37,39,0.4,"N","N",0,2021-06-30,181,"age-0"
592,"6/30/2021","6",1,"Main_Side",NA,"Coho",36,38,0.5,"N","N",0,2021-06-30,181,"age-0"
593,"6/30/2021","7",1,"Main_Side",NA,"Coho",36,38,0.4,"N","N",0,2021-06-30,181,"age-0"
594,"6/30/2021","8",1,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
595,"6/30/2021","9",1,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
596,"6/30/2021","10",1,"Main_Side",NA,"Coho",40,42,0.5,"N","N",0,2021-06-30,181,"age-0"
597,"6/30/2021","11",1,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
598,"6/30/2021","12",1,"Main_Side",NA,"Coho",34,36,0.4,"N","N",0,2021-06-30,181,"age-0"
599,"6/30/2021","13",1,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-30,181,"age-0"
600,"6/30/2021","14",1,"Main_Side",NA,"Coho",39,40,0.6,"N","N",0,2021-06-30,181,"age-0"
601,"6/30/2021","15",1,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-30,181,"age-0"
602,"6/30/2021","16",1,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
603,"6/30/2021","17",1,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
604,"6/30/2021","18",1,"Main_Side",NA,"Coho",42,45,0.9,"Y","N",0,2021-06-30,181,"age-0"
605,"6/30/2021","19",1,"Main_Side","E0CCF3D","Coho",68,73,3.4,"Y","N",0,2021-06-30,181,"age-1"
609,"6/30/2021","23",2,"Main_Side","E0CCF00","Coho",67,72,3.6,"Y","N",0,2021-06-30,181,"age-1"
612,"6/30/2021","26",2,"Main_Side","E0CCF06","Coho",78,84,5.1,"Y","N",0,2021-06-30,181,"age-1"
613,"6/30/2021","27",2,"Main_Side",NA,"Coho",61,65,2.6,"Y","N",0,2021-06-30,181,"age-1"
614,"6/30/2021","28",2,"Main_Side","E0CCF18","Coho",72,77,4.3,"Y","N",0,2021-06-30,181,"age-1"
615,"6/30/2021","29",2,"Main_Side","E0CCEF7","Coho",72,77,4.4,"Y","N",0,2021-06-30,181,"age-1"
616,"6/30/2021","30",2,"Main_Side",NA,"Coho",79,84,5.2,"Y","N",0,2021-06-30,181,"age-1"
617,"6/30/2021","31",2,"Main_Side",NA,"Coho",68,73,3.1,"Y","N",0,2021-06-30,181,"age-1"
618,"6/30/2021","32",2,"Main_Side","E0CCF2E","Coho",80,85,5.8,"Y","N",0,2021-06-30,181,"age-1"
620,"6/30/2021","34",2,"Main_Side","E0CCF51","Coho",70,75,3.9,"Y","N",0,2021-06-30,181,"age-1"
621,"6/30/2021","35",2,"Main_Side","E0CCF41","Coho",82,87,6.2,"Y","N",0,2021-06-30,181,"age-1"
623,"6/30/2021","37",2,"Main_Side","E0CCF01","Coho",80,86,6.3,"Y","N",0,2021-06-30,181,"age-1"
624,"6/30/2021","38",2,"Main_Side","E0CCF46","Coho",81,86,6.1,"N","N",0,2021-06-30,181,"age-1"
627,"6/30/2021","41",2,"Main_Side",NA,"Coho",70,75,3.6,"N","N",0,2021-06-30,181,"age-1"
631,"6/30/2021","45",2,"Main_Side",NA,"Coho",64,68,2.7,"N","N",0,2021-06-30,181,"age-1"
632,"6/30/2021","46",2,"Main_Side",NA,"Coho",63,67,2.7,"N","N",0,2021-06-30,181,"age-1"
633,"6/30/2021","47",2,"Main_Side","E0CCF08","Coho",73,78,4.6,"N","N",0,2021-06-30,181,"age-1"
635,"6/30/2021","49",3,"Seep",NA,"Coho",61,66,2.9,"Y","N",0,2021-06-30,181,"age-1"
636,"6/30/2021","50",3,"Seep",NA,"Coho",64,69,3.2,"Y","N",0,2021-06-30,181,"age-1"
637,"6/30/2021","51",3,"Seep",NA,"Coho",61,65,2.9,"Y","N",0,2021-06-30,181,"age-1"
638,"6/30/2021","52",5,"Main_Side",NA,"Coho",35,36,0.5,"N","N",0,2021-06-30,181,"age-0"
639,"6/30/2021","53",5,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
640,"6/30/2021","54",5,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
641,"6/30/2021","55",5,"Main_Side",NA,"Coho",36,38,0.5,"N","N",0,2021-06-30,181,"age-0"
642,"6/30/2021","56",5,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
643,"6/30/2021","57",5,"Main_Side",NA,"Coho",36,37,0.5,"N","N",0,2021-06-30,181,"age-0"
644,"6/30/2021","58",5,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-30,181,"age-0"
645,"6/30/2021","59",5,"Main_Side",NA,"Coho",32,33,0.3,"N","N",0,2021-06-30,181,"age-0"
646,"6/30/2021","60",5,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
647,"6/30/2021","61",5,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-30,181,"age-0"
648,"6/30/2021","62",5,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
649,"6/30/2021","63",5,"Main_Side",NA,"Coho",37,39,0.4,"N","N",0,2021-06-30,181,"age-0"
650,"6/30/2021","64",5,"Main_Side",NA,"Coho",35,37,0.5,"N","N",0,2021-06-30,181,"age-0"
651,"6/30/2021","65",5,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
652,"6/30/2021","66",5,"Main_Side",NA,"Coho",33,34,0.4,"N","N",0,2021-06-30,181,"age-0"
653,"6/30/2021","67",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
654,"6/30/2021","68",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
655,"6/30/2021","69",4,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-30,181,"age-0"
656,"6/30/2021","70",4,"Main_Side",NA,"Coho",38,39,0.6,"N","N",0,2021-06-30,181,"age-0"
657,"6/30/2021","71",4,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-30,181,"age-0"
658,"6/30/2021","72",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-30,181,"age-0"
659,"6/30/2021","73",4,"Main_Side",NA,"Coho",37,39,0.6,"N","N",0,2021-06-30,181,"age-0"
660,"6/30/2021","74",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-30,181,"age-0"
661,"6/30/2021","75",4,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-30,181,"age-0"
662,"6/30/2021","76",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
663,"6/30/2021","77",4,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-30,181,"age-0"
664,"6/30/2021","78",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
665,"6/30/2021","79",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
666,"6/30/2021","80",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
667,"6/30/2021","81",4,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
668,"6/30/2021","82",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
669,"6/30/2021","83",4,"Main_Side",NA,"Coho",32,33,0.3,"N","N",0,2021-06-30,181,"age-0"
670,"6/30/2021","84",4,"Main_Side",NA,"Coho",35,37,0.4,"N","N",0,2021-06-30,181,"age-0"
671,"6/30/2021","85",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
672,"6/30/2021","86",4,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
673,"6/30/2021","87",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-30,181,"age-0"
674,"6/30/2021","88",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-30,181,"age-0"
675,"6/30/2021","89",4,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
676,"6/30/2021","90",4,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
677,"6/30/2021","91",4,"Main_Side",NA,"Coho",37,38,0.5,"N","N",0,2021-06-30,181,"age-0"
678,"6/30/2021","92",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-30,181,"age-0"
679,"6/30/2021","93",4,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-06-30,181,"age-0"
680,"6/30/2021","94",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
681,"6/30/2021","95",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
682,"6/30/2021","96",4,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-30,181,"age-0"
683,"6/30/2021","97",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
684,"6/30/2021","98",4,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-06-30,181,"age-0"
685,"6/30/2021","99",4,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-06-30,181,"age-0"
686,"6/30/2021","100",4,"Main_Side",NA,"Coho",32,33,0.3,"N","N",0,2021-06-30,181,"age-0"
687,"6/30/2021","101",4,"Main_Side",NA,"Coho",35,37,0.5,"N","N",0,2021-06-30,181,"age-0"
688,"6/30/2021","102",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
689,"6/30/2021","103",4,"Main_Side",NA,"Coho",36,37,0.5,"N","N",0,2021-06-30,181,"age-0"
690,"6/30/2021","104",4,"Main_Side",NA,"Coho",33,34,0.3,"N","N",0,2021-06-30,181,"age-0"
691,"6/30/2021","105",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
692,"6/30/2021","106",4,"Main_Side",NA,"Coho",37,39,0.6,"N","N",0,2021-06-30,181,"age-0"
693,"6/30/2021","107",4,"Main_Side",NA,"Coho",37,39,0.4,"N","N",0,2021-06-30,181,"age-0"
694,"6/30/2021","108",4,"Main_Side",NA,"Coho",35,36,0.4,"N","N",0,2021-06-30,181,"age-0"
695,"6/30/2021","109",4,"Main_Side",NA,"Coho",37,39,0.5,"N","N",0,2021-06-30,181,"age-0"
696,"6/30/2021","110",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
697,"6/30/2021","111",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
698,"6/30/2021","112",4,"Main_Side",NA,"Coho",34,33,0.3,"N","N",0,2021-06-30,181,"age-0"
699,"6/30/2021","113",4,"Main_Side",NA,"Coho",34,35,0.4,"N","N",0,2021-06-30,181,"age-0"
700,"6/30/2021","114",4,"Main_Side",NA,"Coho",36,37,0.5,"N","N",0,2021-06-30,181,"age-0"
701,"6/30/2021","115",4,"Main_Side",NA,"Coho",36,38,0.5,"N","N",0,2021-06-30,181,"age-0"
702,"6/30/2021","116",4,"Main_Side",NA,"Coho",36,37,0.3,"N","N",0,2021-06-30,181,"age-0"
703,"6/30/2021","117",4,"Main_Side",NA,"Coho",36,38,0.4,"N","N",0,2021-06-30,181,"age-0"
706,"6/30/2021","120",4,"Main_Side","E0CCF1E","Coho",80,88,6.1,"N","N",0,2021-06-30,181,"age-1"
707,"6/30/2021","121",4,"Main_Side","E0CCEF9","Coho",85,93,7.2,"N","N",0,2021-06-30,181,"age-1"
711,"7/2/2021","1",1,"Main_Side","E0CCF04","Coho",71,78,4.2,"Y","N",0,2021-07-02,183,"age-1"
712,"7/2/2021","2",1,"Main_Side","E0CCF22","Coho",77,83,5.2,"Y","N",0,2021-07-02,183,"age-1"
714,"7/2/2021","4",1,"Main_Side",NA,"Coho",68,73,3.4,"Y","N",0,2021-07-02,183,"age-1"
715,"7/2/2021","5",1,"Main_Side",NA,"Coho",66,71,3.1,"Y","N",0,2021-07-02,183,"age-1"
717,"7/2/2021","7",1,"Main_Side","E0CCF02","Coho",70,75,3.7,"Y","N",0,2021-07-02,183,"age-1"
718,"7/2/2021","8",1,"Main_Side","E0CCF0F","Coho",69,74,3.9,"Y","N",0,2021-07-02,183,"age-1"
719,"7/2/2021","9",1,"Main_Side",NA,"Coho",65,70,3.1,"Y","N",0,2021-07-02,183,"age-1"
720,"7/2/2021","10",1,"Main_Side","E0CCF1F","Coho",73,81,4.7,"Y","N",0,2021-07-02,183,"age-1"
721,"7/2/2021","11",1,"Main_Side",NA,"Coho",36,37,0.3,"N","N",0,2021-07-02,183,"age-0"
722,"7/2/2021","12",1,"Main_Side",NA,"Coho",37,38,0.4,"N","N",0,2021-07-02,183,"age-0"
723,"7/2/2021","13",1,"Main_Side",NA,"Coho",36,37,0.4,"N","N",0,2021-07-02,183,"age-0"
724,"7/2/2021","14",1,"Main_Side",NA,"Coho",32,33,0.3,"N","N",0,2021-07-02,183,"age-0"
725,"7/2/2021","15",1,"Main_Side",NA,"Coho",33,34,0.4,"N","N",0,2021-07-02,183,"age-0"
726,"7/2/2021","16",1,"Main_Side",NA,"Coho",35,36,0.3,"N","N",0,2021-07-02,183,"age-0"
727,"7/2/2021","17",1,"Main_Side",NA,"Coho",35,37,0.3,"N","N",0,2021-07-02,183,"age-0"
728,"7/2/2021","18",1,"Main_Side",NA,"Coho",38,40,0.6,"N","N",0,2021-07-02,183,"age-0"
729,"7/2/2021","19",1,"Main_Side",NA,"Coho",34,35,0.3,"N","N",0,2021-07-02,183,"age-0"
